sinr_mean,sinr_std,rsrp_mean,rsrp_std,rsrq_mean,ul_throughput,dl_throughput,retx_rate,packet_loss_rate,inter_arrival_variance,buffer_occupancy,prb_utilization_ul,prb_utilization_dl,grant_count,cqi_variance,environment
12.553540678558951,5.804226257801912,-77.42785783873441,0.3053065077763164,-14.08430649854098,3854654.8540128637,19715861.345445227,0.008242369478473744,0.00015689714673159966,0.06913584528353113,0.23187853140268813,0.35131454826782427,0.20856589020468186,51.0,1.5803008434351782,mixed
12.392088843058467,3.2873706967635483,-73.76729214189015,4.566553609279926,-11.95384962409521,10813937.053376533,22056938.706642807,0.018323073414291124,3.0212019678914092e-05,0.03124534636394638,0.1421153312142077,0.33167927958580007,0.47267711075874264,55.0,1.0573944780364153,mixed
6.796180962211382,2.6429277110489062,-76.47420828125777,7.306736776466105,-8.744011999046025,4423197.56304327,8273967.492518215,0.016207561075573258,1.0816364593442332e-05,0.09677972217990355,0.42287389586322427,0.5499990123234975,0.6803106129115666,47.0,2.136859643418882,mixed
6.920056697252874,2.12446480992665,-68.73935936879757,0.7594794237753412,-7.65474042165679,8178129.065962384,8188458.958627243,0.02257823689803076,3.971038167058293e-05,0.09372265627085699,0.1738778633021548,0.6484410124941279,0.707268192274461,44.0,0.022110397361796017,mixed
21.693777303988043,1.0850566785324889,-97.49084998723953,5.725919326898184,-7.957672509569277,5748090.644082297,58404268.175025195,0.024198194119371075,0.00016638352388629774,0.050989597777248735,0.24092043968343346,0.6038293337825384,0.5387970769181295,53.0,4.543657485276549,mixed
22.130560337081967,1.6626723804760781,-78.88118867072151,2.1043634626498617,-12.227208516525693,14500244.129419051,9772262.633268777,0.06343253700399475,2.3836118911187737e-05,0.023320171492779943,0.43534156348004144,0.3517085862654495,0.34030246973956807,52.0,2.4691489704639715,mixed
7.214515680216164,2.2544481024545378,-79.63940337832972,4.468398070109703,-12.274593865961844,9520743.414305512,41229356.4415588,0.008386909517705803,2.606274901887138e-05,0.02625805147349626,0.15735359419396222,0.16689971616243898,0.2158902414387756,53.0,1.9262201460865627,mixed
18.23775755519891,0.9771808604592033,-77.64050690136456,6.044584379961748,-10.461673621989314,12229635.467926517,54965947.49070284,0.0021142911496264192,0.00040998972136304166,0.30734565730219604,0.1317939448598209,0.2585101348491212,0.31155498671634996,50.0,0.6425075750379202,mixed
17.387388339433873,7.0831841821569235,-64.79830153945255,6.981855961267277,-7.953682173180894,8924054.36864271,9843691.22709239,0.010024945195012883,0.0003647505635893031,0.06900446364487574,0.373378599352404,0.4644015812859533,0.41009996512840763,61.0,0.28947396671316095,mixed
13.547328960528494,1.9343178247988593,-91.91793610081312,2.552757277980999,-10.564513139993371,6345093.041247194,15400615.401952341,0.005527732950110299,7.129068873858314e-05,0.026273101169293718,0.15573316703169832,0.15382138812432877,0.3382672271472414,45.0,5.643727763907087,mixed
13.271386501677478,4.289868496431404,-74.69633449816922,0.6868203021691792,-9.966747459401947,10824389.983457342,20139178.540774323,0.007698143840978335,1.568892906161112e-05,0.2588712013527471,0.3287223750875706,0.7237258925529735,0.3331083566708926,63.0,0.7347324242437898,mixed
19.982809935465262,3.899348620144445,-97.22140730951145,5.051130506326414,-8.322213067999492,4849996.543940918,13408839.458239587,0.01611835944230465,5.980218248569922e-05,0.2304284146797996,0.18173393359548082,0.6757960516025052,0.49229167597303924,46.0,0.1300307364316482,mixed
17.709641947867073,0.8701443363168536,-85.83840320209183,1.7304735102696216,-14.226410352836972,4312454.695810796,17678592.813719343,0.007362240146717224,3.830091510130696e-05,0.19692587391279523,0.1669694535622087,0.2767107072259428,0.6723147703993834,52.0,0.7999381225342364,mixed
15.557036714925077,7.740556796802451,-81.17382627533941,2.9973151430736684,-6.050541805842719,12516679.8144321,41978114.22016961,0.02498591880985014,8.919053224766453e-06,0.10686994886696594,0.31931280108583443,0.428639296756981,0.40475563588281716,49.0,0.04907126823774189,mixed
12.07791842700419,2.857571944101398,-88.19316788954855,2.9994838819497045,-11.62748443938901,8390598.239630654,13682269.806765655,0.012116010952032463,8.248689881244345e-06,0.09277382346561673,0.2199821601554883,0.1990646634568283,0.646220895631894,59.0,2.4812506272633907,mixed
10.230932104393993,5.291784138500857,-93.94770139894837,0.9313101683469638,-11.975506935830177,12110730.285477959,57211727.17179132,0.0325520115057299,8.279696880032166e-05,0.06311944930721253,0.3410073916774311,0.4833623826405526,0.7363168380252859,48.0,2.1463494584094476,mixed
19.745432315142295,2.263545572414341,-66.0266126666921,3.3956772643483646,-11.36005776374834,4677795.144301939,20091114.538840342,0.010783273581212277,0.00042002585480632585,0.09923009036700405,0.21210676772800463,0.3136075427572848,0.38416560176502246,40.0,0.5742480186888761,mixed
24.339819455389215,0.3122512680530629,-98.58927639218317,1.4316518006091303,-7.623697273747705,3855348.1340102055,25560540.478085537,0.009045454983687723,4.4652051139389725e-05,0.13067308261135668,0.153436740546787,0.23724193621717196,0.779706288754954,51.0,2.507434955203923,mixed
13.17278274461632,0.6909580382630195,-78.01615551467366,1.5426357173530532,-11.331710300275091,7730155.811891187,8476238.451852947,0.007303340900512091,4.7016626863967905e-05,0.040455962393175796,0.411352870408341,0.4087419830150751,0.6123058159096136,44.0,0.43132921738386876,mixed
11.866548140240793,1.8933072493687662,-100.60446323816159,1.228036533321612,-7.252578343182704,7887451.415992308,23652939.755837526,0.014690679973479719,0.00014145944820588403,0.091577508531548,0.41100536105416646,0.408014922945252,0.3402207275750294,53.0,0.4633732895999343,mixed
10.361490235775204,2.3884458202429566,-81.56537319288907,3.0235584117019614,-10.802218035300342,8115637.712145608,22372657.444012098,0.030688630926450657,0.00016825994591723305,0.008143492740691443,0.34927157376038936,0.32681293070989853,0.6574125316804186,49.0,0.797666085514672,mixed
8.522827212549133,3.2564179551131103,-77.95723901587999,3.0119365813809216,-14.073642387681243,4222125.690218887,25068308.29641608,0.012055915753216316,2.76165561816917e-05,0.1758074284412308,0.4903326723086046,0.6707519199202991,0.5005821453422659,40.0,0.010511931831340955,mixed
10.060525501396043,2.631125456511516,-91.8645833233852,8.839421855511986,-11.432229605922327,8283525.989103236,14981521.014180487,0.014709907581406624,0.00017382938035274265,0.10475265549351652,0.20137114323355151,0.568838178818184,0.6720205389256757,53.0,0.02990576881508329,mixed
17.625592760026024,1.2560339355240635,-73.84434205948381,4.666022148162172,-9.445172762298771,4541844.691002614,55026676.96337328,0.02127964764680574,0.00015709691991752149,0.015469688369679222,0.35059030111490525,0.43002253420450914,0.32843975208035786,45.0,0.640858615840398,mixed
22.886801143486057,3.23029544784121,-94.32086413557357,0.8679757925142699,-12.60883310470956,13358358.563091371,26101675.563348487,0.023826900588084038,3.2766323658498864e-05,0.2095199358363734,0.3985115658422941,0.43242678910163496,0.4945080047331537,39.0,0.9815309058947724,mixed
5.425632222581985,1.799812748400443,-72.02620532932644,4.109321882537923,-10.802542663316663,8480310.042228453,32153477.35799078,0.013551081742184293,0.00027340066059823505,0.07345943923776274,0.6240931254604729,0.21851108778032086,0.2967217108764566,50.0,0.8672029331303011,mixed
19.549627061106317,1.6273008438094845,-82.92496514840865,2.5431826843757595,-7.20096357883495,5048708.874264753,14314396.771283519,0.014554254392037325,9.423678245872152e-05,0.08704530682924437,0.3900721290132841,0.3195074730899383,0.6709984863664641,56.0,0.6378566440452718,mixed
16.954990607081257,4.1502924132594465,-83.08993794173054,0.6319316374484463,-4.072710114405618,13659401.6994094,38382250.876335874,0.011826242260111974,3.167258750492468e-05,0.022422994812803843,0.4765043956614732,0.46799505306770917,0.19654312121804376,46.0,1.6539874222175914,mixed
20.41091337043784,2.1412047451372027,-84.11282193612381,2.453422719798099,-10.258744609426497,6510463.064747512,9353586.428753471,0.029716318223192123,4.783603890412321e-05,0.14051675342257022,0.19608247893171832,0.3421508694934342,0.3588376795028724,51.0,1.9366222569218714,mixed
14.865490415427994,3.8305368301420915,-106.24118090629881,1.2872490449146707,-12.540409120261334,9187756.839258874,33778063.82695295,0.012511484620997389,1.0698778157472388e-05,0.07070146258409729,0.0645036205473292,0.1376969437777011,0.3747528817986206,56.0,0.016867925910379836,mixed
13.34963354215539,0.8025675147090142,-83.67139388519637,0.9743022517851083,-11.406787098875807,7186296.261664133,25781172.706263393,0.01200860549415144,7.200934363671473e-06,0.10998271140457923,0.1773692880895591,0.3502671745698377,0.4132255291734225,50.0,1.1004658558627438,mixed
19.688729310811947,2.227463871754157,-96.48639524944637,2.8476695630976065,-13.874244949384883,12245708.981114483,10407829.5504231,0.023719506948501008,6.0420562059252806e-06,0.11853849146811346,0.21593556191030125,0.23347433368641907,0.603576337391254,54.0,0.5570228626425101,mixed
23.532285756796636,0.8850654483040539,-73.06107689697185,0.3811275102408189,-12.18120605477332,4555262.453352446,7792110.52641209,0.00753273952529696,9.531148528311001e-05,0.17725123264408227,0.24509798288595455,0.35429715414078344,0.8452835653720753,58.0,1.7632644001383322,mixed
15.816699530757244,0.020228761425171084,-78.715508203718,2.1283222536577147,-12.590724805018517,14159616.80795849,15869763.039042844,0.03567668674770431,0.00025377341670138124,0.042837415521182906,0.20282001195120727,0.27182140201205274,0.6533118923298857,56.0,0.1560841627440397,mixed
18.392135768822023,3.2297626438319873,-81.86266351797627,3.067114450188864,-7.210339806226706,3679403.148577054,11927307.19036396,0.027702427599853474,4.972036176959458e-05,0.1291042222345032,0.2366875833795825,0.547067826309045,0.5804398362882822,43.0,0.10507532683856914,mixed
20.333248181352758,1.5752578402054562,-91.17595800453381,0.6605563106142363,-11.745639471309259,6761755.158043265,8392567.142545128,0.022452465083127603,5.038685799818308e-05,0.005694072394454262,0.412708892512218,0.602971309595114,0.49978338343946344,44.0,0.732019128483754,mixed
20.03701961935334,2.0940305926063454,-70.86625502810446,1.711621877662731,-10.856248607630878,6919388.229582356,41441582.27434003,0.02537513750337729,0.0005563245026577858,0.00765629677757273,0.22234884521741005,0.4471384704975289,0.5136885700157066,40.0,0.5809371720757364,mixed
15.610887141907417,5.806902692124356,-70.39125777890884,0.7929373464480777,-5.2328024029145865,8887857.764289571,16396774.723785607,0.0021358210637104787,0.00010863484005266879,0.0014787814507122203,0.14046331783217103,0.2614065322146986,0.6366412524167541,47.0,0.04088069251392533,mixed
8.635260442360464,5.5901917581185545,-87.87899473140732,1.365949936251312,-10.98356779860369,5493462.979592075,20259483.849031027,0.024123870143682464,8.152313415433098e-05,0.02106112221551061,0.3645274941291935,0.4241547144480834,0.5224307548977491,41.0,0.11577016461080895,mixed
8.376077213669102,2.399462609477596,-73.73702013962937,0.2182054200230883,-9.579211423376599,2653205.0205193884,15094106.588506242,0.029824353839684882,7.967958939125928e-05,0.1571531843333073,0.22805589900391304,0.6020798420212703,0.6981993596737829,60.0,0.167431667000648,mixed
16.554142920511556,1.755623839941497,-82.99411366212523,5.358381949358073,-12.08469693074096,9849638.882765567,10952012.51378775,0.025855422042212195,0.00010988520134829006,0.1028582660202949,0.32589461522306856,0.43726942376266376,0.16745410527724583,43.0,0.16447646135684166,mixed
14.06217080655716,0.8188207679616147,-94.53340014564162,1.4318544360171648,-10.038725871409047,10021040.389692158,10089026.511723457,0.019409057563928217,9.417475976148147e-05,0.045533123578406186,0.23560812529956382,0.3111655477376196,0.614234014605734,50.0,2.4055183483634015,mixed
11.219169433018582,1.9954416342248975,-70.17792735168271,4.746729101700129,-8.017451817493377,5163627.458486531,19708780.45853567,0.030052023904858144,9.059649620103938e-06,0.06738926359769783,0.13260477297085402,0.2668314683935548,0.7005661380733129,57.0,0.7028601385791903,mixed
8.493898654579048,2.2960307461346683,-77.60438011331159,2.4771552736971745,-14.73589214178628,7501424.047475156,33814311.354017906,0.020422121706694538,0.0001276522087627599,0.026936823845317495,0.3401407495486017,0.5620706335575607,0.6265078727322931,46.0,1.7583395508095332,mixed
12.014799613288325,2.146872285432842,-72.93316986118494,1.2927116171712447,-11.068345998508583,7225949.565854724,17727854.707075976,0.021015790275942872,7.08360973304307e-05,0.05227674626479709,0.5037990138768604,0.2696653236746069,0.6482208156468818,35.0,0.23220118961736042,mixed
9.641089023464279,4.131610007797483,-99.31623371352137,3.3080631515183674,-11.41625074511983,9887718.154210897,18295124.26943878,0.0354832947936365,2.9507437516745083e-05,0.2828817702092685,0.08402778642166145,0.24968973757673926,0.5738941963488235,38.0,0.9964729592509746,mixed
18.580620539448987,1.7590531405736691,-83.29508313927785,0.24399587463620845,-16.986733322018296,8345106.548244104,23178174.814907365,0.018738339821610415,8.870594374157989e-05,0.10937133789801037,0.27007439022636065,0.375528820092375,0.281926295390304,52.0,2.6961864789529506,mixed
7.86786147741006,4.4406890050743435,-80.31006442003398,0.7651662757836781,-6.975346386297291,5409177.419970881,27224858.894640755,0.010394109523197605,0.00016834509304574906,0.15073765844676898,0.4021085846834506,0.4529838117203502,0.3212754719720926,53.0,0.0785271719876223,mixed
22.174609670633636,2.2776518931230036,-89.95535786774973,0.4907701184464539,-9.418051199680576,13853311.505459966,19792677.50612392,0.008497566454530208,2.2977886886970867e-05,0.04174266410983065,0.2489807973046094,0.5156163544171449,0.3503613807782674,57.0,1.0236924420358642,mixed
10.308618723749495,0.8546287131655896,-89.17838576260388,2.7235259986166174,-10.178144196646784,8674205.333266025,9763855.637122154,0.032267905014800556,3.5877090424540775e-05,0.05226703593403279,0.276488793346033,0.23523618467030025,0.5708542607709214,54.0,0.7478674445401757,mixed
9.236755747977506,3.780776149273298,-100.6014434706025,2.250337830907597,-7.585268828267692,10830247.382615509,21024121.29494321,0.02291449913357265,0.00022026496734184507,0.12422947182656002,0.48588964770202214,0.3773825277575955,0.5270261714057378,38.0,0.3367035341149741,mixed
10.119141885651013,5.040768306999013,-96.00494988039905,3.107513578557085,-7.2882467889382205,4626443.956466816,31855764.482965928,0.015158550606293595,5.021443308978973e-05,0.009999293636954412,0.36571862334311445,0.4103792677748578,0.3591657055279174,66.0,0.038393894213550744,mixed
19.022906390803275,0.5375560748726703,-87.73006748022584,11.241206983414791,-8.244936003136605,7769026.455706042,17665732.43569683,0.001414058824556122,2.5304030903046164e-05,0.002904906183198695,0.3743507995654518,0.18401973360475063,0.6765703900000719,44.0,0.43150656604536153,mixed
12.109924357582013,1.8508135661218867,-85.90233189820593,2.27595114545739,-9.689918454897295,6094788.944833675,15889799.08241248,0.02103655500536651,4.5335459800130986e-05,0.08297089818250565,0.2837178392585229,0.26925354156463155,0.4309927565965303,61.0,2.234011942396782,mixed
14.640838795919073,1.051413355511695,-115.81760780034881,1.3339727296385477,-7.643630146795529,2764986.1726515167,23328902.471849244,0.01464868782293142,1.5349516406436698e-05,0.1928417867485215,0.17362266362666326,0.3322172236372781,0.47657133562034043,46.0,1.5352503579454684,mixed
14.794949284075727,2.2674718474918363,-82.66759929895731,10.742091335709846,-10.492818957145595,7790802.649907356,11103053.967824988,0.02828038134610915,2.1637544468197727e-05,0.06561714035329358,0.5031173695335714,0.25632011456862364,0.3391915194611006,48.0,2.628027506344173,mixed
10.821312545273548,2.113283579151022,-82.3268713834506,0.7723807051047162,-15.014544087006911,6859172.897149592,41046157.55572726,0.02538306840722725,1.7666813919586158e-05,0.0049302361103783585,0.6211683914255451,0.4770914211614843,0.5087329007183093,58.0,2.3866883773416254,mixed
15.184639191594743,1.0650484217740157,-84.53900769449639,1.6566512233175716,-8.65962431593898,9693542.004671589,23226115.001962535,0.0031978084473944166,2.405281982624142e-05,0.06230380798174193,0.3211948281426223,0.56172615247758,0.3706080855452909,50.0,0.09161187611210103,mixed
11.474084864996254,2.172695852975679,-83.94446996684846,2.279984689571375,-8.076040778995013,11644354.359193161,21963032.668543544,0.022215990859726878,5.9092981222547186e-05,0.03839865340856835,0.3599831946490944,0.5211673160586805,0.5382624923927541,41.0,2.29913668076631,mixed
8.863779904592386,4.99207780274863,-66.35716063224889,1.6524699422487807,-10.249552874522127,6038289.9440534515,33087376.735075325,0.015422921617170288,9.927332476703355e-05,0.11938248941544882,0.3362521931765351,0.4151596536539412,0.5090702303869075,55.0,0.31427623735480387,mixed
9.985941574455541,3.0090391209597724,-82.00453182055219,0.07282213417414443,-13.501609711118231,7333948.957539613,21674001.52758746,0.014928645157939206,0.00014425594935554918,0.37494419661590567,0.12521294489201504,0.4796360618000033,0.7829591897032181,40.0,0.35592794756867524,mixed
11.410227592109681,2.238912471495311,-86.81221617619948,7.7362914885649845,-1.4288807560796517,6017728.227368468,15110688.081189284,0.018179490212664913,3.9009234410539386e-05,0.11196184613983161,0.21412492792336293,0.1462592956884678,0.512311602330847,49.0,1.280559347758121,mixed
14.60938457205171,2.7007476379840165,-91.06647093204852,5.823868894048946,-7.354231532752824,13648408.537306804,7895033.900661772,0.02318911049912706,2.560646861081121e-05,0.11628814481683841,0.11827188259618883,0.3547872110563788,0.4740701244113678,47.0,1.8782060521623782,mixed
9.238807985902849,2.1028086287228787,-88.34971718867253,11.038245507514478,-6.904079804279031,12270081.430456586,24953590.056937918,0.008660243999601457,0.0002302300301318731,0.12743265206769455,0.2022076877009466,0.12133883470596177,0.8919743145581862,51.0,2.669806206446857,mixed
9.563070465997354,4.7491030014819575,-79.39133763449769,2.1050230025527084,-9.633444166814812,5177063.543797524,6506395.815199711,0.015015303463016483,1.4330804192319747e-05,0.11205064798710336,0.35201195056235884,0.5250766710012493,0.3581740891165621,45.0,0.7109766419141962,mixed
20.580386340929174,1.6853899879719936,-91.40743865715622,0.302899921580441,-14.641158765167972,3562109.3766820575,26189736.610715583,0.009510044152803196,1.6492451188688398e-05,0.014806854638392614,0.6162576731585564,0.39392146798415734,0.43637412400607406,57.0,0.7841846478064158,mixed
15.532084360970131,1.9369847378392842,-78.52778649648415,0.0003033262379492344,-8.456976534200916,6459297.873712826,21603970.82217702,0.028566388144204976,3.1132192880733784e-05,0.16840167766111913,0.2760381862766514,0.7269032331169041,0.38668408071647337,44.0,0.23539890633830454,mixed
9.72381987636119,4.747733547963094,-89.71474030989332,4.328448295155327,-9.742239738837755,5200305.881491471,38772182.154946595,0.007312870853149394,4.055438573845747e-05,0.03828297050391917,0.13995488462627453,0.456169105547618,0.583355459184367,42.0,0.5675547162056396,mixed
12.567239785469283,1.4520293517060834,-62.46450746089771,4.515524730911823,-9.127944820550823,2985469.4051305456,8347071.144719647,0.013423330564514564,0.000161550015142834,0.021254830266771836,0.3990771639560649,0.3117992321240787,0.6363649191126529,43.0,0.41484670576870697,mixed
19.541827290630966,1.2137807353661532,-90.5407372723399,2.3750300013624925,-8.853608486810096,4786835.372110833,21299593.24077881,0.033633179939474914,9.084769388757372e-06,0.1272954256690394,0.37574720063681194,0.6804856581481026,0.6887736643900505,42.0,1.4224113350374883,mixed
14.388051412412775,2.15867051182736,-79.49574230760093,8.507484062210729,-8.99246668661344,3694905.361547546,4760123.594872419,0.0026335557528033224,4.003687362933649e-05,0.07670102804934624,0.08539286886859965,0.5962719233302981,0.5328733895426905,52.0,0.1491472446242179,mixed
8.99125382634776,2.6819039809278897,-72.31025834562217,1.077726887122653,-12.160271916892517,8198938.935749977,14513527.372541703,0.036330584083909906,7.593228169807204e-06,0.2667762328225022,0.22423243907562082,0.3596191925073185,0.6249923264829208,53.0,0.04736040658801304,mixed
11.705625008031731,1.084322839189492,-81.43557933158537,3.483378874225564,-11.30615133282709,5294935.841919897,25480673.48757066,0.009289583154571339,2.6785068136154967e-05,0.07937564117798672,0.4158351505280674,0.44055905680189517,0.5704163769458603,56.0,1.2989807072486987,mixed
13.457162892764474,2.844160965191724,-88.32222193352153,3.3145214884641456,-10.928034286171936,6963551.68149952,28187214.250297472,0.0062363192147861035,5.316364983868289e-06,0.06277391082852334,0.25198161848126716,0.4851192925658701,0.5527220899467339,46.0,0.6195101528818345,mixed
12.205143300254688,1.31385751228069,-85.85708957564941,1.7181136505932204,-11.827191459835147,9072427.548992362,19678229.66700297,0.02398043973350815,7.492226309360925e-05,0.08801278670157803,0.2749157495465999,0.6043667708876138,0.6209670436790543,49.0,0.11603770512072555,mixed
15.645291961038021,1.4336811182721734,-108.76432856337864,5.481785813967445,-11.016074019765625,7458911.744867881,9944378.25110987,0.025849658441125824,0.00025856971796708156,0.29182323007342886,0.4036624593114836,0.36040449354855675,0.27733430557892574,53.0,0.672646906542572,mixed
7.8613853303035715,1.9191905293270186,-81.43266060969601,0.4425931262850055,-12.523759637616042,3782370.6561544817,20886710.32975721,0.025490365990193276,7.969218499546903e-05,0.28556403715270795,0.465181121875235,0.2566476265317712,0.4457536515566242,47.0,0.9061742661448609,mixed
14.675436312627514,1.9251683975700578,-81.66140228543276,1.073867535347634,-7.884779838507338,11142125.62673018,28462430.777294915,0.03819995372464232,1.0162335134142687e-05,0.1396980512928652,0.3227032928504483,0.6759352192434608,0.4672831892332373,49.0,4.387815627748025,mixed
18.715558192174843,2.3738527060664656,-79.58319133730468,0.9336659813897272,-15.28350846708954,9583537.847572032,21015235.819806874,0.03193972723726881,1.0882796075967638e-05,0.2756191345877018,0.6518920164303738,0.20545846791836453,0.310894046801724,50.0,1.8721233979672145,mixed
11.240806699454566,2.4352910190390213,-83.36240547571026,0.413136330887657,-10.2463188171958,12483532.619727584,10619897.685003316,0.010997082833576796,2.80789688170001e-06,0.018679125726370472,0.4928147496329933,0.4348968192436803,0.5910466183731492,58.0,0.5942293901463088,mixed
8.914798678775908,5.753135970215476,-85.79219124324251,2.854350878061817,-12.00572013933013,3637432.29007487,35923425.00692373,0.0028889451826422316,5.353859485977477e-05,0.2614088791016492,0.24976396358237427,0.3325068406675186,0.45783896892736137,60.0,1.0538529350896473,mixed
11.026310098198786,2.0928584806650785,-101.75994383209925,0.8987504419542538,-9.855455672672162,5562242.667719319,11398151.620876042,0.010843130062178545,0.00011510637623034712,0.0332997896341736,0.3288813582650435,0.31067424486589,0.3396375381748543,55.0,2.269446634876731,mixed
14.790649394199352,1.339807342872874,-84.08351984174725,0.056487063529417327,-13.83390603168631,3779690.9302423424,45888713.591919735,0.011749976913623344,0.0001368927037844232,0.262312220558145,0.6537321144015616,0.5026054717126927,0.3068515539103621,59.0,0.8973801288863301,mixed
6.273158244669376,2.5833860690972754,-97.03978905679261,0.422273347384408,-7.9048010707911445,5732926.616060627,33649830.31786847,0.007749200879272242,0.00011915024767858555,0.0030071004069449825,0.39564840204368357,0.08322558549534992,0.2819843267292088,47.0,0.43124178433043364,mixed
9.393181777004774,2.466247996582187,-76.64859886129766,0.36576733453820265,-12.459984951644076,9044772.593113367,15833980.532441786,0.014287540651504513,8.087821191181238e-06,0.37142685948036885,0.18770439212462361,0.6243520167176778,0.4873489359491525,43.0,1.4818096927268416,mixed
8.056905894308112,3.6970679383457226,-100.53014842542224,1.61284830374351,-12.788927747743418,6582042.2333355555,19581435.011613555,0.02907753778817262,5.275954106123638e-05,0.12959242460038986,0.6077699672311632,0.2957896697940837,0.5803557050117657,52.0,0.056381875344281907,mixed
14.308724015563733,2.831050362285183,-79.910058055824,2.477886164394814,-13.698397237185947,15472342.361998862,21350780.300791368,0.0020052745648574334,5.325648288968878e-05,0.11094688508142647,0.315916547442943,0.3902458978248874,0.5473819997541735,52.0,1.6521178065059434,mixed
14.886226055528837,1.505262047352393,-79.65053359435085,1.412332842705297,-10.46975764674,5122439.806555947,27544842.76480627,0.012084745443708014,0.00011265905184453932,0.01937660086499679,0.22928700386357317,0.5546087083075616,0.6330496481768445,49.0,0.21398098964510054,mixed
15.59365986532157,3.977740238798529,-78.48480054429713,0.5600245777090224,-9.210533402858765,6635893.394738485,38318766.265742086,0.022172284478661722,0.00010055894508060347,0.3636681359903942,0.2821302937956533,0.31106676205907396,0.4007912005751122,53.0,0.20678147548786274,mixed
19.338067980096334,2.640948814772707,-79.41982550482298,7.012161377070223,-14.995798026213501,14080188.040573284,6735942.470164523,0.019567906146664614,0.0001900780668650969,0.08289995652906658,0.25272955219464377,0.17642807210656225,0.49897543369868114,57.0,0.23005884001840288,mixed
8.27679386729615,1.8134708158027497,-71.96150939702574,11.86986970659325,-13.595374397337629,8437039.52560448,70659629.9831851,0.011636069147441433,4.707914907282383e-05,0.16108870976533474,0.3347195724834694,0.4066208919818832,0.7890041289060636,54.0,0.32175449558930075,mixed
