rsrp_dbm,rsrq_db,sinr_db,rssi_dbm,channel_state_info,doppler_spread_hz,delay_spread_ns,coherence_bandwidth_hz,interference_power_dbm,adjacent_channel_power,spurious_emissions,intermodulation_distortion,power_spectral_density,autocorrelation_peak,cross_correlation,signal_entropy,iq_imbalance_magnitude,dc_offset_i,dc_offset_q,phase_noise_integrated,spectral_centroid,spectral_rolloff,spectral_flux,zero_crossing_rate,signal_complexity,hurst_exponent,fractal_dimension,scenario,binary_label,timestamp,attack_type
-58.682023279174004,16.8683841317051,25.6189967656221,-58.670130322104825,4.408508380838603,127.23029476892006,5.188118648619794,30676812.51550322,-84.3010200447961,-5.530322213560892,-100.42331132975684,-59.357316444318116,-40.65098638155371,0.271083017546776,0.4470122945444637,2.0532352016339703,0.4612160119871244,0.005788672296755452,0.004726983544512688,-85.34301483197055,4131938739.0929785,4166255879.906248,0.33492941559260375,0.2960121711462167,0.1124442934967452,0.5702920461901364,1.6753730544393552,sweep_jamming,1,2025-01-01 00:00:03.700,sweep
-22.124816167716656,56.69784087236347,64.93692828180666,-22.124814774266582,3.1846440734683887,3.3825781416629477,102.22237795618477,1556948.1582605462,-87.06174444952332,-4.041325173416105,-111.72122733792062,-83.3552543901636,-37.86884367389268,0.2869449728680773,0.32930500093390547,2.0604195028832195,0.08102595775697358,-0.009366154318583798,-0.014079138755264009,-75.92728887210694,4204301735.043154,4227655145.145437,0.13706580480646063,0.3252634407426461,0.3972490994990435,0.4677390714429214,1.757514942283535,power_jamming,1,2025-01-01 00:00:03.800,power
-20.2273680731814,59.81594340732862,68.30326665402212,-20.22736743129583,8.941132881842433,125.24567956807887,97.71236389931804,1628810.6923284263,-88.53063472720352,-2.484891333281513,-76.21081686768972,-45.775396344733174,-19.1943197042157,0.29476940056008283,0.2290238718705348,3.1257185511342738,0.49654794755926324,0.011980069293429268,-0.012150324079749709,-87.47527521953505,3755133101.561152,3758960924.5741444,0.13600424417075582,0.46657724787303856,0.14910703696695535,0.5353140393292894,1.6627455108561353,reactive_jamming,1,2025-01-01 00:00:04.100,intelligent
-3.16551948504879,73.00555260370592,81.49287585039943,-3.165519454252619,2.025320369682646,56.295700859516245,107.21495567808785,1484447.2218013776,-84.65839533544822,-6.598380741518637,-101.62630765489399,-73.24637375582017,-32.88717550545263,0.2834831194137337,0.3136752404274442,3.082902092010489,0.2032755518955986,-0.023146657283383606,0.0031815838922716172,-81.48972590938166,2844223757.7968454,2863846103.287143,0.8163980321851126,0.2811975393198618,0.13723755603678664,0.6578741941972372,1.7625120031126933,reactive_jamming,1,2025-01-01 00:00:04.200,intelligent
-75.21361221252552,6.837611589219195,15.3249348359127,-75.08801048692406,5.4068348174251515,73.41827133092599,22.31928808137517,7130825.253548556,-90.53854704843822,-1.3682534971949223,-100.06888543230376,-72.12259462972948,-30.245782314285336,0.5269037653227578,0.24675016920780016,1.7542744946382955,0.3451267301958017,-0.011483186553975318,0.0014767474534494388,-83.96988670344614,5605405313.535889,5607755920.979067,0.16658996382275154,0.20059971316544833,0.5846768709933274,0.6324160927446283,1.2308033630324569,reactive_jamming,1,2025-01-01 00:00:04.900,intelligent
-19.83821856826642,51.022654126436244,59.50997737312975,-19.838213706586856,3.471693005797209,136.07823392349235,74.10160715801202,2147793.4041635315,-79.34819594139617,-4.763230348342599,-75.44973774908921,-81.43827140673956,-23.303523960055784,0.39407260398862043,0.45171200918648297,3.4186041061463133,0.276415972908241,-0.009643581334049698,0.007241038666539598,-81.97397324739698,2415896779.4655194,2431211554.111909,0.2404647941914587,0.38410772611110466,0.4646478998261714,0.4380692586445666,1.6840517186175756,reactive_jamming,1,2025-01-01 00:00:05.100,intelligent
-78.86479616031528,3.223382373234644,11.973995007151643,-78.5975246292013,12.588095725719521,36.45958608278714,156.46686460410345,1017179.8578222509,-90.83879116746692,-7.6319231351085515,-66.44372891888247,-54.97408316914381,-27.877217106140666,0.3887927141300599,0.4808094955617631,2.879120663221219,0.24981843305938334,0.005024984345076559,-0.01751483362565981,-82.56434459145217,4551068335.119096,4567519444.937946,0.36562486593943544,0.22742882894758282,0.2404712311595892,0.6905520187893555,1.6763828698456118,sweep_jamming,1,2025-01-01 00:00:05.200,sweep
-25.415103149662517,54.86925270236259,63.61986533627959,-25.415101262550486,52.827588419277994,53.02089823789592,233.939779846135,680324.4116779688,-89.0349684859421,-4.586930506116963,-78.15917272974738,-76.31363929113007,-30.934992187174778,0.21105246944717235,0.2291063756707931,1.136819516338465,0.13608258708619977,-0.003369496129781579,0.009020079814940908,-79.499717262271,3147537498.578248,3156617682.341648,0.4432750215830938,0.15226770240182141,0.41009945886665145,0.1731374731164797,1.601294631104699,sweep_jamming,1,2025-01-01 00:00:05.400,sweep
-68.84581562918736,11.09657475069294,19.583897997386444,-68.79828040108256,8.948008535739051,45.53860384764397,23.855392254253225,6671654.835753928,-88.4297136265738,-5.141140572036274,-90.93308944447152,-72.11534997490934,-36.181843806358394,0.5389219385579264,0.2661430440387107,3.9471896877615045,0.37248813830831734,-0.004901127875494207,0.0049320877201681134,-84.75323845323003,3751222712.331761,3785629112.3515744,0.5504161138053042,0.2011901824211808,0.4052299373481779,0.8564076990787706,1.7439540511174747,reactive_jamming,1,2025-01-01 00:00:05.500,intelligent
-66.10445057932478,16.94979764102662,25.437120887720127,-66.0920497128395,3.8147440895616964,153.64320857925648,77.214013765431,2061218.3634876595,-91.5415714670449,-5.670161709060404,-65.45064119153585,-74.8200804850184,-27.198169235852642,0.4958465321003669,0.42240411899979224,1.2745028345728064,0.022842022774059816,0.001725878814642914,-0.01360324373963977,-79.21353317248864,2790417507.606547,2795740389.068074,0.3100078570630859,0.4722879255313642,0.5835903725447728,0.31304228371059006,1.7496683817742336,reactive_jamming,1,2025-01-01 00:00:05.800,intelligent
-56.44696911026201,22.598332914052996,31.348945547969997,-56.44378688707674,6.306938598712656,89.86569014224845,84.43401859866486,1884962.314163879,-87.79591465823201,-3.375435696268348,-105.38815542949482,-66.51014794786073,-32.59048832851192,0.26620615862997843,0.4865465425177761,2.0172240159879458,0.0942613714160329,-0.01103257248401958,-0.015943736182901676,-78.52750942138566,2791372757.498185,2807907644.207509,0.2969885783141163,0.4988818086436623,0.21257032214833552,0.7102100169077374,1.665843265821765,sweep_jamming,1,2025-01-01 00:00:06.000,sweep
-45.441002728307765,40.30016175100616,49.05077438492316,-45.440948689697585,1.5622613489661572,144.55140578451375,52.08788237927024,3055508.0341533576,-94.49177711323092,-1.3738027665230987,-66.69861893370667,-64.75121037289878,-25.11140221666541,0.5244986032986372,0.46765032928779476,2.4360007019049843,0.395208943392343,-0.004149031625194622,0.003938501144245183,-87.7265088371834,4203845033.337184,4246204962.520351,0.5992714461653716,0.477646871844137,0.5092922780739836,0.17340601522048898,1.261239257952358,sweep_jamming,1,2025-01-01 00:00:06.700,sweep
-41.24663525858269,44.34292496569372,53.09353759961072,-41.246613956136045,12.072791137065234,99.44311947213292,2.5687374252829085,61958432.00064202,-94.34017285819341,-2.474378386814285,-101.69099555321318,-48.76682996213587,-27.079720344949518,0.4908896778603802,0.371523172026991,1.6871508808436304,0.2198663387433018,-0.010744556465784094,-0.008869012834295338,-91.34770012432534,4306663530.695648,4309997480.787532,0.35336136918663213,0.11879533924876436,0.5404589809549607,0.663847076139843,1.5826887823570726,sweep_jamming,1,2025-01-01 00:00:06.900,sweep
-71.39681856383788,14.008910277449504,22.759522911366503,-71.37387376391266,3.1237893464337367,49.852256004979594,297.197555551011,535519.0179704488,-94.15634147520439,-7.385412085847468,-77.17183708248616,-86.09098884273385,-36.878078615645194,0.28622410471100035,0.21612708693671046,1.9495331849394302,0.3565126975058858,-0.019000608625537537,0.008775644789791216,-74.9671523226513,3994939688.168682,4011894893.903013,0.6074976117057531,0.18980477079528235,0.2657978455549884,0.6180459891604682,1.4431326469043024,sweep_jamming,1,2025-01-01 00:00:07.700,sweep
-45.53345768664414,29.911215214388008,38.150302623831195,-45.53279284103296,0.7652315564594641,119.62487141159363,144.9136799288055,1098274.1116648642,-83.68376031047534,-7.909646139937102,-86.9539507882708,-50.59422766669749,-24.481051484571417,0.2521837492217842,0.45030574669259393,3.199501555087033,0.4431332502469348,0.00791773281951387,-0.004707033952577567,-87.1607100177899,3164496413.8360305,3184128319.85638,0.16630201229271763,0.4669302141793228,0.5697125066148377,0.12933350909617866,1.4456214620026901,power_jamming,1,2025-01-01 00:00:07.800,power
-85.16148395803425,-21.379205048854786,-12.89188180216128,-72.05199638274104,2.0164779997252067,179.4534050708315,43.56772952269883,3653046.5286003817,-72.26960215587297,-5.45280092914118,-79.51407860372194,-44.90181480127853,-15.236854049238653,0.5890696352862634,0.31758119998363044,1.694028542303165,0.4701595256688755,0.011359437755086885,0.007731099458946757,-80.97802858760123,4991285894.525742,4997180003.453645,0.6440612720980894,0.26524220780503605,0.18422310322320481,0.12035946250184688,1.4241519555376172,reactive_jamming,1,2025-01-01 00:00:07.900,intelligent
-74.37669856998593,16.843957664633024,25.33128091132653,-74.36399222191874,9.217871154384527,86.34262246526667,159.51028604596223,997772.288152223,-99.70797948131246,-2.5616072543541986,-115.53373493405559,-80.29284162976607,-32.972532651359394,0.26443795116432633,0.2899584931061261,2.2168795997979966,0.21410294294665128,-0.009781313016700549,-0.010989778475559127,-77.6014242943761,5209281208.24811,5215037557.529775,0.2561234770907666,0.19318564374413608,0.5875220392762438,0.7747161097006553,1.404892658542713,reactive_jamming,1,2025-01-01 00:00:08.000,intelligent
-39.75885669095676,34.908122308580346,43.14720971802353,-39.75864628752489,0.7070466351692251,13.306014184964392,100.81038006842309,1578755.5109292516,-82.9060664089803,-3.401210052830194,-90.94071899179059,-82.54076492622667,-28.557478806573577,0.4296479224494948,0.43773319712137293,1.0312742825150165,0.45826186937729924,-0.0008467751097200035,-0.0009466605048235796,-83.89695473771599,3558183128.156438,3592362561.4610996,0.043551414427181946,0.2872339064364171,0.20082877128760837,0.6302997361743782,1.4489278739196396,power_jamming,1,2025-01-01 00:00:08.700,power
-58.62863404097163,17.15588540442269,25.643208651116197,-58.616807112627065,4.7705135286721205,65.14507752193634,392.4939124100456,405496.5900353207,-84.27184269208783,-5.6789819064817815,-97.54396514707598,-67.69703988283145,-23.34931107195147,0.4513708760187871,0.42508371149816426,2.193478884777413,0.29527426300892906,0.0069049028210132245,-0.011524048791837964,-75.98837945069758,3082688700.9865546,3086050401.917668,1.0814761277847933,0.3037321558981606,0.29591948362870335,0.39156165476516747,1.7939154697344997,reactive_jamming,1,2025-01-01 00:00:09.000,intelligent
-102.20374901441606,-21.061181594274004,-12.310568960357003,-89.64528175731438,5.9296598580685425,69.12178908197134,204.07017313111984,779903.0139972222,-89.89318005405906,-5.113655411236681,-88.17111218430087,-79.12629913000364,-44.2117375600756,0.493437688913431,0.3636140396852674,2.9497518151849187,0.3267367328199767,-0.02148929693351449,-0.012407968686088398,-77.55397537016187,4786215498.022989,4794283177.484468,1.3596666325546696,0.4873388352130892,0.22743842517515142,0.74167119228642,1.716373526338563,sweep_jamming,1,2025-01-01 00:00:09.400,sweep
-71.47066353438773,10.967143875170764,19.717756509087764,-71.42456346089273,1.9817586653686463,5.4483261137444225,101.85966621633025,1562492.2896751005,-91.18842004347549,-3.8479737099055376,-105.67730934516842,-80.46792076491928,-32.847757473307425,0.19221295319055334,0.21269924837739784,2.0363180921592985,0.044658498714295336,-0.006987759448158867,-0.004206828404184958,-85.12663355550133,3106742118.235463,3148484276.4352336,1.681105548090175,0.1459344405880208,0.4636428741289339,0.5400528095303933,1.3272105613921394,sweep_jamming,1,2025-01-01 00:00:09.600,sweep
-42.597654096240035,30.873594011771488,39.360917258464994,-42.597150981050326,1.4299231328905915,46.36352792699288,146.59850061399734,1085651.9161199324,-81.95857135470503,-2.192360154521392,-73.94281261776482,-46.9871576375153,-22.888051225043732,0.2804775297809565,0.21691850392894635,1.9820827278333413,0.21035580172740026,0.020083584007706615,0.009640655752942881,-85.6196099609707,4466353932.713469,4471294135.527044,0.5461283210581175,0.4818898006074467,0.23003671540912482,0.5348889169188548,1.6460337207632358,reactive_jamming,1,2025-01-01 00:00:09.800,intelligent
-75.53606292417498,-0.626545391685708,8.124067242231291,-74.91390800521839,2.6275599052553247,73.1571266524422,273.9573893348105,580947.8016940361,-83.66013016640628,-7.395058418564358,-77.24668442375057,-84.40286501662274,-35.39958779476523,0.22978369680881797,0.36372863670860744,1.191739440078376,0.4556920490761992,-0.01587089382665745,0.0007232971050045263,-87.65613641244265,4724062322.868544,4749748026.242912,0.4688877479406531,0.36618955025100974,0.4437081405216311,0.14872274643719133,1.518968480196555,sweep_jamming,1,2025-01-01 00:00:10.700,sweep
-48.36725733242282,24.847408271819397,33.3347315185129,-48.365242632264575,9.15068057865151,89.74965240663717,6.955276425610735,22882619.374530483,-81.70198885093572,-3.5465548227465606,-125.78490888029901,-84.66707282122411,-44.513138660327485,0.40752267157728095,0.4299682631825957,3.6401037465608046,0.2638424956369134,0.007486655651379502,-0.0016036090835141598,-86.55253819270293,2950944175.4249396,2956217171.2698507,0.8589336969236828,0.21108058354097345,0.23154760693823476,0.67946063542439,1.5062231134650492,reactive_jamming,1,2025-01-01 00:00:11.000,intelligent
-83.41035129963088,-6.248725203722456,1.9903622057207286,-81.28219422689953,5.194257989235448,28.16456183735164,99.26143675493644,1603391.491147042,-85.4007135053516,-2.674974676846046,-100.35833384188071,-79.30849987781193,-30.7095730391052,0.3606040576866638,0.3954054969733352,3.8117486919925945,0.08389151709566653,-0.007778068159800759,0.0002612591169476233,-87.20346266416091,4308521053.526737,4331541880.11612,0.1912887129471916,0.28640599727445315,0.19163850951328057,0.5978173067866054,1.4918167554343273,power_jamming,1,2025-01-01 00:00:11.100,power
-50.020429352741786,18.21278251968687,26.96339515360387,-50.01169947364861,2.8864225432834996,5.7138005663338065,67.48068373741437,2358525.9407152776,-76.98382450634566,-6.765022348076404,-73.95547329435547,-62.64397467104996,-21.197172879968125,0.1362384121060027,0.39339621374286976,1.5463631785956213,0.051480215039166895,0.013192630806348239,0.003103824025614738,-87.32275564327581,5294553073.963741,5299175401.3744135,0.9214104211162039,0.42108997485080546,0.1737764598847911,0.6148400141998336,1.6241910084835434,sweep_jamming,1,2025-01-01 00:00:11.300,sweep
-30.672142711727766,47.2665672940737,56.0171799279907,-30.672131845825984,5.259404059472842,126.65484212182541,307.9557493896365,516811.07888824266,-86.68932263971847,-6.185691237244261,-69.22782587854691,-45.9831274917798,-24.85733263231299,0.550766982478323,0.2001639812893941,2.9412770696942516,0.03429912570505321,-0.0039460109659511956,0.002069309944706957,-81.1027242445012,4867551468.765364,4873306149.560981,0.5277420272916871,0.3628585372785097,0.18610505579108602,0.3429266358054804,1.443032662441449,sweep_jamming,1,2025-01-01 00:00:11.400,sweep
-48.687269980130104,25.857931116746677,34.60854375066368,-48.68576734062628,3.790313573020831,124.53352847823686,25.826724030718083,6162413.1230347995,-83.29581373079378,-7.081223585509426,-54.19766097892313,-41.13217539608658,-17.380879954897505,0.3494347220281775,0.2125490769282394,2.1973987490226343,0.22077305319148918,0.013830986184129947,0.0011959325799142878,-86.71994424386541,4581832065.17681,4584469258.006847,0.03692672608140897,0.24554586276914192,0.1711982162244254,0.5754542110982246,1.7996688291593241,sweep_jamming,1,2025-01-01 00:00:11.500,sweep
-11.379011835620314,67.67451930497384,76.42513193889084,-11.379011736703273,7.909471506896402,39.5076215104209,12.72949460425988,12502848.545034513,-87.80414377451116,-5.747048177891939,-51.967335687753746,-43.27871190149513,0.15649049079294297,0.1525218548352695,0.3336917781163776,3.501609136862496,0.3567070527765107,0.00533115379046898,-0.007979608271329984,-86.84092683184231,3249100023.602337,3253884391.3052616,0.07802743027619698,0.3534806857605457,0.13425324894013843,0.702675609639423,1.5892893836137216,sweep_jamming,1,2025-01-01 00:00:11.600,sweep
-101.8689522720088,-22.83187810105393,-14.344554854360425,-87.36755515036975,6.506239184227102,97.38806641720471,292.2830773230535,544523.2907411372,-87.52439741764837,-8.416008099517292,-104.2107907984037,-76.02957881885021,-37.96792730325973,0.4022544284516655,0.34982066844634807,2.915772569939977,0.132394919619988,-0.005128976413653794,-0.02143390783601411,-86.2192826557253,4395651236.512149,4400914745.951815,0.6531651808092847,0.43142812297176014,0.5708536493938041,0.727209019490683,1.5519004685097886,reactive_jamming,1,2025-01-01 00:00:11.800,intelligent
-49.575462623571326,26.012279484482022,34.25136689392521,-49.57383120257145,1.9527293697640047,23.054247700290155,36.78530568691977,4326590.200077857,-83.82682951749653,-7.960136768123687,-92.54635219288986,-72.8265874398943,-27.951874387636924,0.47572827739134826,0.32692113101525544,3.226081984656977,0.3731839430062303,-0.0030223587591658094,0.0009046234561358743,-84.23305589683297,4785392884.088403,4794729637.785857,0.5621963571596955,0.4834371854295907,0.3822175252686918,0.5096755176222403,1.5435792864231903,power_jamming,1,2025-01-01 00:00:11.900,power
10.61125713378757,84.5400874392133,93.2907000731303,10.611257135823273,1.497762132721639,55.29123744987149,167.51551139007435,950090.7812727221,-82.67944293934272,-5.339046749710867,-87.07475722095339,-58.17584091007129,-21.622644426187538,0.3223687671323723,0.4753894082144296,2.1680367221061156,0.40178789454649566,0.00322345580722401,-0.001937910076823374,-86.14242776962867,3941083620.7114224,3952094751.8363223,0.5795497683951556,0.13499945111650422,0.15123702554217164,0.1869976436780454,1.4544126551359098,sweep_jamming,1,2025-01-01 00:00:12.100,sweep
-23.640580997807707,52.618173174465866,61.36878580838287,-23.640577828929324,4.183614255819436,3.460920401165649,193.0571896902373,824392.7270839353,-85.00936680619057,-7.67036276879464,-69.06141147316673,-82.8783424553915,-26.04588725452014,0.3881221244237474,0.27790166779681624,3.186996146282723,0.3777681695579497,-0.005327827663221176,-0.012364960320129476,-81.31262316198719,2936164840.4801507,2953899126.8263183,0.12576952777922887,0.30923288258696235,0.5710674630918505,0.40124658525775725,1.4817424738222624,sweep_jamming,1,2025-01-01 00:00:12.200,sweep
-49.98119228834352,32.48227943683278,40.96960268352629,-49.98084490685342,10.4478603405046,21.015763728243254,187.83721724500256,847302.4964179706,-90.95079497186981,-9.057462982308685,-86.13186518277007,-40.12171514936288,-13.856854368608762,0.3483557465622289,0.44779284782604933,3.5762737900871358,0.05754299849867423,0.0006204699181670156,0.00455617879281026,-89.90792290697381,4882140045.827961,4887022373.338371,0.1278088146776894,0.49370244313216627,0.3472009677206018,0.2748201319043905,1.2132772574874955,reactive_jamming,1,2025-01-01 00:00:12.300,intelligent
-76.59860431822119,-3.5706597366379764,4.916663510055528,-75.38512555859977,2.2934002279315453,22.413392122726062,44.89802286881839,3544809.6134858583,-81.51526782827672,-5.187341916882002,-79.86341611867942,-69.58386995912797,-14.21833581053315,0.5945095984278842,0.2840196525787908,3.776176749593316,0.1937274996842524,0.010977378652976842,0.0004030718621143206,-85.66818669329372,4587859492.242304,4620306441.7882805,0.15677568536798187,0.2064891357480655,0.23253609883521317,0.3880303095318737,1.3079980261594386,reactive_jamming,1,2025-01-01 00:00:12.400,intelligent
-20.35152676060767,63.18724935706672,71.67457260376023,-20.35152646526443,7.8329110213715145,33.69968786136704,178.7823141091381,890216.37226789,-92.0260993643679,-5.335662321491844,-80.10590992999124,-79.84432248645378,-27.454866916060258,0.5714993998336567,0.4091806858558029,1.319875920603359,0.19415008615761004,-0.004287856799777422,-0.01619877631299706,-85.2768549445109,3721612041.594562,3737083207.246064,1.1426958817825408,0.22388431679437334,0.3000481553073536,0.7724878064276218,1.2100585176299095,reactive_jamming,1,2025-01-01 00:00:12.500,intelligent
-56.08412078989423,26.134198174387592,34.6215214210811,-56.082622633130946,17.162209764821267,133.18918398295142,108.53849024926554,1466345.6505280836,-90.70564221097533,-3.3775040356408703,-58.86831810649831,-35.31618047642803,-14.16726989347593,0.2395783538495612,0.2351864318261756,3.887229192837696,0.3182522693479887,0.010282398545232356,0.0127435460006627,-81.00623226196639,4078924585.063637,4108755490.367916,1.5940758249017812,0.4325335722159198,0.36393783588573403,0.4784085116622071,1.6493622469603344,reactive_jamming,1,2025-01-01 00:00:12.700,intelligent
